date,nav
2019-07-10,54.8053
2019-04-10,54.9464
2019-03-10,55.399
2019-01-10,55.6556
,56.147
,56.3843
,56.3859
,55.9413
,56.4498
,56.3502
,54.447
,52.7845
,53.1334
,53.1853
,53.814
,53.6012
2019-12-09,53.6476
2019-11-09,53.7478
2019-09-09,52.9366
2019-06-09,52.6455
2019-05-09,52.2783
2019-04-09,52.1216
2019-03-09,51.9742
,52.3752
,52.0987
,52.4938
,52.5731
,52.0341
,51.3091
,51.038
,51.522
,51.9247
,51.9983
,52.0211
,51.7299
,51.0979
2019-09-08,51.6177
2019-08-08,51.2595
2019-07-08,51.1681
2019-06-08,51.0319
2019-05-08,50.5861
2019-02-08,51.0349
2019-01-08,51.3082
,51.9017
,51.466
,52.1616
,52.5686
,52.5207
,52.7374
,53.155
,53.024
,53.4029
,54.0147
,54.319
,54.0856
,54.1461
2019-12-07,54.2785
2019-11-07,54.0984
2019-10-07,53.8443
2019-09-07,54.0836
2019-08-07,54.1644
2019-05-07,54.8561
2019-04-07,55.4699
2019-03-07,55.3738
2019-02-07,55.456
2019-01-07,55.3031
,55.224
,55.097
,54.9657
,54.4957
,54.1894
,54.4826
,54.4507
,54.0946
,54.3588
,54.651
,55.2265
,55.3583
2019-12-06,55.6663
2019-11-06,55.677
2019-10-06,55.7431
2019-07-06,56.094
2019-06-06,56.1253
2019-04-06,56.7067
2019-03-06,56.7417
,56.4804
,56.1882
,56.3573
,56.5415
,55.9036
,54.9948
,53.9873
,54.0958
,54.0838
,54.4867
,53.073
,52.9338
,53.0303
,53.1004
,52.8389
2019-10-05,53.706
2019-09-05,53.7084
2019-08-05,53.8583
2019-07-05,54.3424
2019-06-05,54.4976
2019-03-05,54.897
2019-02-05,55.0024
,55.083
,55.3187
,55.3592
,55.2723
,55.0555
,54.9458
,55.7232
,56.1267
,56.1536
2019-12-04,55.9226
2019-11-04,55.7987
2019-10-04,55.6388
2019-09-04,55.6612
2019-08-04,55.8828
2019-05-04,56.0191
2019-04-04,55.6447
2019-03-04,55.6601
2019-02-04,56.0011
2019-01-04,56.1772
,55.663
,54.7581
,54.46
,54.4065
,54.0256
,54.6498
,54.7637
,55.1238
,54.8356
,54.8323
,55.0181
,55.1959
2019-12-03,55.2773
2019-11-03,54.7406
2019-08-03,53.9401
2019-07-03,53.7052
2019-06-03,53.2436
2019-05-03,52.7007
2019-01-03,51.4418
,50.7717
,50.6695
,50.9392
,51.1544
,51.1164
,50.8863
,50.5134
,50.1932
,49.7231
,49.8363
,50.0246
,49.9159
2019-12-02,49.9865
2019-11-02,50.1417
2019-08-02,50.5532
2019-07-02,50.8924
2019-06-02,50.5395
2019-05-02,50.7151
2019-04-02,51.0358
2019-01-02,51.2972
,51.3507
,51.0055
,51.0547
,51.0862
,51.8002
,52.2905
,52.2713
,52.5351
,52.858
,53.071
,53.1674
,53.2055
,53.2756
,53.1547
2019-11-01,53.1862
2019-10-01,53.2423
2019-09-01,53.2998
2019-08-01,53.2516
2019-07-01,53.4187
2019-04-01,53.3289
2019-03-01,53.5067
2019-02-01,53.7148
2019-01-01,53.818
,53.8265
,53.5178
,53.0365
,52.817
,52.8045
,53.5026
,54.1591
,54.0589
,53.4937
,53.2949
,53.0898
,53.0474
2018-12-12,52.6722
2018-11-12,51.6933
2018-10-12,51.301
2018-07-12,52.0078
2018-06-12,51.9051
2018-05-12,52.5267
2018-04-12,52.9458
2018-03-12,52.7747
,52.7422
,52.4969
,52.4448
,52.3787
,52.3692
,52.5867
,52.6805
,52.7118
,53.029
,52.5647
,52.6406
,52.847
,52.6014
2018-12-11,52.6627
2018-09-11,53.0344
2018-06-11,52.3747
2018-05-11,52.4327
2018-02-11,52.5668
2018-01-11,52.0587
,51.8851
,51.4475
,50.9297
,50.3325
,50.251
,50.3952
,50.1667
,50.7772
,51.425
,51.9801
,52.7174
,52.1697
2018-12-10,51.7944
2018-11-10,51.0028
2018-10-10,51.6901
2018-09-10,49.9984
2018-08-10,50.3191
2018-05-10,51.0967
2018-04-10,51.9575
2018-03-10,52.9192
2018-01-10,52.883
,53.3171
,54.4466
,55.1202
,54.8274
,55.2821
,56.4467
,57.5821
,58.0036
,58.5504
,58.7983
2018-12-09,58.2059
2018-11-09,58.317
2018-10-09,58.943
2018-07-09,59.3814
2018-06-09,59.2383
2018-05-09,58.6949
2018-04-09,58.889
2018-03-09,59.8974
,60.1287
,59.5719
,59.4907
,59.5545
,59.3442
,58.8617
,59.031
,58.8857
,58.7597
,58.7555
,58.388
,58.0781
,58.2451
2018-10-08,58.6551
2018-09-08,58.7543
2018-08-08,59.0029
2018-07-08,58.9834
2018-06-08,58.7914
2018-03-08,57.7594
2018-02-08,57.2162
2018-01-08,57.0216
,56.6181
,56.2737
,55.8532
,54.6171
,54.3981
,54.2935
,53.4957
,53.1279
,53.0648
,53.3584
,53.9208
,53.8182
,54.7351
2018-12-07,54.9257
2018-11-07,55.0134
2018-10-07,54.9768
2018-09-07,54.8668
2018-06-07,54.1996
2018-05-07,53.9747
2018-04-07,54.162
2018-03-07,53.973
2018-02-07,53.9029
,54.0638
,53.2372
,53.7015
,54.6316
,55.0055
,55.5548
,55.5814
,55.9644
,56.0586
,56.868
,57.0672
,57.4387
,57.2522
2018-12-06,57.4404
2018-11-06,57.3946
2018-08-06,57.0448
2018-07-06,57.0031
2018-06-06,55.91
2018-05-06,55.1442
2018-04-06,56.5065
2018-01-06,57.8765
,58.995
,59.6359
,59.4956
,59.7938
,59.255
,59.2931
,59.3398
,59.7925
,59.7326
,60.8312
,61.0749
,60.6782
,61.1301
,61.1396
2018-11-05,62.0221
2018-10-05,62.18
2018-09-05,62.7255
2018-08-05,62.3405
2018-07-05,62.362
2018-04-05,61.5548
2018-03-05,61.9566
2018-02-05,62.4199
,62.9323
,63.0954
,63.2641
,62.5142
,62.5241
,62.337
,62.0067
,62.0316
,61.6812
,61.8273
,61.9447
,61.5831
2018-12-04,61.7648
2018-11-04,61.6102
2018-10-04,61.7781
2018-09-04,61.559
2018-06-04,61.0985
2018-05-04,60.5934
2018-04-04,59.8079
2018-03-04,60.3663
2018-02-04,59.6897
,58.0969
,58.7848
,58.3483
,57.8792
,58.3845
,59.2581
,59.0942
,59.1931
,60.1759
,60.6964
,60.3817
,60.5853
2018-12-03,59.9923
2018-09-03,59.6427
2018-08-03,59.6107
2018-07-03,59.7924
2018-06-03,60.7648
2018-05-03,61.4179
2018-01-03,62.2116
,62.2774
,62.4806
,62.7988
,62.211
,61.7289
,61.8416
,61.855
,61.7037
,62.6723
,63.6826
,64.5707
2018-12-02,64.4738
2018-09-02,63.9351
2018-08-02,63.7076
2018-07-02,62.36
2018-06-02,61.0687
2018-05-02,62.5391
2018-02-02,62.5129
2018-01-02,64.6604
,64.872
,65.2116
,65.4636
,65.9743
,66.4519
,67.2381
,67.6775
,67.0254
,66.4689
,67.8071
,67.6438
,69.0392
2018-12-01,68.8466
2018-11-01,68.7927
2018-10-01,68.6873
2018-09-01,68.6975
2018-08-01,69.0661
2018-05-01,68.8684
2018-04-01,67.8023
2018-03-01,67.0627
2018-02-01,65.5915
2018-01-01,66.1953
,66.1565
,66.3183
,66.0456
,66.0961
,66.208
,66.4699
,65.8782
,65.2296
,63.8694
,63.3238
,62.7841
,62.8065
2017-12-12,63.3879
2017-11-12,63.6318
2017-08-12,62.8436
2017-07-12,61.9916
2017-06-12,61.4633
2017-05-12,61.5105
2017-04-12,61.3177
2017-01-12,61.4989
,61.9529
,61.933
,61.8321
,61.2762
,61.0875
,60.5408
,60.0691
,59.6667
,59.2067
,58.6486
,58.0829
,57.2689
,57.9063
,57.8186
2017-10-11,57.7898
2017-09-11,58.0804
2017-08-11,57.2373
2017-07-11,57.5758
2017-06-11,57.8698
2017-03-11,57.5792
2017-02-11,56.6875
2017-01-11,55.8753
,55.4171
,55.0944
,54.5232
,54.1288
,53.9848
,54.5146
,54.3424
,54.4244
,54.5388
,54.2114
,54.1717
2017-12-10,53.9971
2017-11-10,53.678
2017-10-10,54.358
2017-09-10,53.9716
2017-06-10,53.8125
2017-05-10,53.4476
2017-04-10,53.2395
2017-03-10,52.3213
,51.961
,51.2362
,50.832
,51.6784
,51.0501
,51.5995
,53.3041
,53.3602
,52.9686
,52.3804
,51.7518
,51.3182
,50.6965
2017-12-09,51.0852
2017-11-09,50.7696
2017-08-09,50.5481
2017-07-09,50.479
2017-06-09,50.2949
2017-05-09,50.0883
2017-04-09,49.5888
2017-01-09,49.6448
,49.1482
,48.4861
,48.1384
,48.5392
,48.248
,48.1917
,47.9154
,47.7179
,48.3833
,48.7034
,48.3225
,47.737
2017-11-08,46.9331
2017-10-08,46.6004
2017-09-08,47.6533
2017-08-08,48.14
2017-07-08,48.5716
2017-04-08,48.1507
2017-03-08,48.0355
2017-02-08,48.434
2017-01-08,48.8185
,48.6537
,48.5811
,48.1589
,48.4663
,48.2663
,48.2489
,48.2629
,48.4308
,48.2322
,47.9429
,47.97
,47.7904
,48.2403
2017-12-07,47.981
2017-11-07,47.8999
2017-10-07,47.7571
2017-07-07,47.6689
2017-06-07,47.6048
2017-05-07,47.6057
2017-04-07,47.3041
2017-03-07,47.0864
,46.3484
,46.1769
,45.7199
,46.0949
,46.4126
,46.9542
,46.8016
,46.6247
,46.4924
,46.2799
,46.1215
,45.7899
,45.76
2017-12-06,45.6426
2017-09-06,45.3998
2017-08-06,45.3666
2017-07-06,45.2229
2017-06-06,44.8932
2017-05-06,45.12
2017-02-06,44.8693
2017-01-06,44.592
,44.5677
,44.2141
,44.4295
,44.8599
,44.2257
,43.3484
,44.0249
,44.866
,45.2431
,45.5892
,45.8048
,45.686
,45.6024
2017-12-05,45.1186
2017-11-05,45.5728
2017-10-05,45.8331
2017-09-05,45.4696
2017-08-05,45.2513
2017-05-05,44.9503
2017-04-05,45.0697
2017-03-05,44.8741
2017-02-05,44.8776
,44.9968
,44.964
,44.6934
,45.2974
,45.2712
,44.9958
,45.0012
,44.6032
,44.5612
,44.9619
,44.78
2017-12-04,44.8462
2017-11-04,45.0113
2017-10-04,44.7075
2017-07-04,44.3425
2017-06-04,44.6978
2017-05-04,44.5942
2017-03-04,43.2863
,42.7884
,42.691
,42.3573
,42.3497
,42.2659
,42.2284
,42.1719
,42.0026
,42.1456
,42.24
,41.9777
,41.8189
,41.3027
,41.304
2017-10-03,40.9816
2017-09-03,41.0732
2017-08-03,41.0006
2017-07-03,41.0703
2017-06-03,40.9656
2017-03-03,40.9417
2017-02-03,40.7713
2017-01-03,41.2422
,40.9008
,40.7685
,41.03
,40.9946
,41.2254
,41.1251
,40.8373
,40.8238
,40.3628
,41.0917
,41.2657
2017-10-02,41.2994
2017-09-02,40.9909
2017-08-02,40.9586
2017-07-02,40.9243
2017-06-02,40.7207
2017-03-02,40.3205
2017-02-02,39.6138
2017-01-02,39.5325
,39.1862
,39.3144
,39.5765
,39.3139
,39.1981
,38.7686
,38.6106
,38.9791
,38.8508
,38.5511
,38.3745
,38.1845
2017-12-01,38.1337
2017-11-01,38.2558
2017-10-01,38.0179
2017-09-01,37.8471
2017-06-01,37.6588
2017-05-01,37.6091
2017-04-01,37.3559
2017-03-01,37.2804
2017-02-01,36.945
,36.6631
,36.3282
,36.0955
,35.8987
,35.6034
,36.2255
,36.1526
,36.5384
,36.545
,36.945
,37.1271
,37.1506
,37.2921
,37.6478
2016-12-12,37.4765
2016-09-12,37.7144
2016-08-12,37.6893
2016-07-12,37.3837
2016-06-12,37.4778
2016-05-12,37.5993
2016-02-12,37.6241
2016-01-12,38.1715
,38.2132
,37.9466
,37.784
,37.3075
,36.8274
,36.6964
,36.3454
,36.0161
,37.4444
,37.079
,37.2673
,37.2816
2016-11-11,39.2286
2016-10-11,40.372
2016-09-11,39.7184
2016-08-11,40.2973
2016-07-11,40.3143
2016-04-11,39.8044
2016-03-11,40.5851
2016-02-11,41.034
2016-01-11,41.6575
,41.0564
,40.588
,40.5044
,40.6786
,40.4993
,40.0949
,40.2785
,40.2299
,40.0062
,39.6723
,39.9726
,39.7037
2016-10-10,40.4711
2016-07-10,40.2223
2016-06-10,39.8451
2016-05-10,39.9987
2016-04-10,39.6324
2016-03-10,39.4262
,38.6634
,37.6457
,38.8645
,38.6536
,38.5512
,38.6335
,38.4994
,37.8895
,37.8995
,37.7317
,37.5474
,37.5655
,37.4695
2016-12-09,37.1323
2016-09-09,37.8889
2016-08-09,38.0072
2016-07-09,37.7765
2016-06-09,37.9713
2016-02-09,37.7261
2016-01-09,37.547
,37.9673
,37.8232
,37.3338
,37.145
,37.1465
,37.0685
,36.8134
,36.7581
,36.761
,36.6979
,36.3047
,35.9908
2016-12-08,36.0147
2016-11-08,35.9288
2016-10-08,35.939
2016-09-08,36.3094
2016-08-08,36.5398
2016-05-08,36.4669
2016-04-08,36.1689
2016-03-08,35.9656
2016-02-08,36.3876
2016-01-08,36.5024
,36.8836
,36.7219
,36.4712
,36.7347
,36.9769
,36.6433
,36.5193
,36.5005
,36.1272
,36.3078
,36.3821
,36.3687
,35.8112
2016-12-07,35.7695
2016-11-07,35.8859
2016-08-07,35.747
2016-07-07,35.6973
2016-05-07,35.5532
2016-04-07,35.5248
2016-01-07,35.3909
,35.2551
,35.1004
,34.5703
,34.2331
,33.9007
,34.2001
,34.2584
,34.2368
,34.2823
,34.405
,34.26
,34.3849
,34.0845
,34.1257
2016-10-06,34.345
2016-09-06,34.2408
2016-08-06,34.5334
2016-07-06,34.4547
2016-06-06,34.0559
2016-03-06,33.8652
2016-02-06,33.9535
2016-01-06,33.793
,33.7683
,33.8423
,33.7237
,33.5544
,33.6057
,33.416
,33.6583
,33.6161
,33.8355
,34.3194
,34.2682
,34.214
,34.2819
2016-12-05,34.334
2016-11-05,33.9502
2016-10-05,33.8602
2016-09-05,34.0572
2016-06-05,33.8769
2016-05-05,33.9939
2016-04-05,33.7226
2016-03-05,34.0306
2016-02-05,34.0495
,34.1348
,34.1016
,34.3437
,34.1453
,33.9629
,34.001
,34.1677
,34.2725
,34.1922
,33.7693
2016-12-04,33.512
2016-11-04,33.3875
2016-08-04,33.065
2016-07-04,33.0194
2016-06-04,33.2317
2016-05-04,32.9295
2016-04-04,33.112
2016-01-04,32.6099
,32.3614
,32.3132
,31.9445
,31.8759
,32.2192
,31.8682
,31.9899
,31.5504
,31.3309
,31.2445
,31.1758
,31.3364
2016-11-03,31.0885
2016-10-03,31.0779
2016-09-03,31.0997
2016-08-03,31.0575
2016-04-03,31.114
2016-03-03,31.1097
2016-02-03,30.9607
2016-01-03,30.5287
,29.7635
,29.9406
,30.24
,30.265
,30.6836
,31.016
,31.1002
,31.0755
,30.7027
,30.4216
,31.0517
2016-12-02,30.1716
2016-11-02,30.4832
2016-10-02,31.6489
2016-09-02,32.0579
2016-08-02,32.1441
2016-05-02,32.187
2016-04-02,32.0113
2016-03-02,32.1505
2016-02-02,32.579
2016-01-02,32.6827
,32.5066
,32.3849
,32.3767
,32.3429
,32.1795
,31.4128
,31.3699
,31.9417
,31.6702
,32.8379
,33.6342
,33.9198
2016-12-01,34.5143
2016-11-01,35.1181
2016-08-01,35.1548
2016-07-01,34.6033
2016-06-01,35.5722
2016-05-01,35.9544
2016-04-01,35.7424
2016-01-01,36.0391
,35.7192
,35.4189
,35.1231
,34.9675
,34.6924
,34.4628
,34.2195
,34.167
,33.9321
,34.0463
,33.3913
,33.3962
,33.0979
2015-11-12,33.0682
2015-10-12,33.2474
2015-09-12,32.871
2015-08-12,33.2944
2015-07-12,33.6603
2015-04-12,33.694
2015-03-12,33.7975
2015-02-12,33.8327
2015-01-12,33.5186
,33.5197
,33.5568
,33.4275
,33.4978
,33.6307
,33.4842
,33.2648
,32.7862
,33.142
,32.8399
,32.8994
2015-10-11,32.8783
2015-09-11,33.0826
2015-06-11,32.6837
2015-05-11,32.938
2015-04-11,33.2605
2015-03-11,33.328
2015-02-11,32.949
,33.1814
,33.2373
,33.3372
,33.4053
,33.2641
,33.5274
,33.6267
,33.5605
,33.3166
,33.1072
,33.0744
,32.851
,32.8369
2015-12-10,32.7741
2015-09-10,32.8509
2015-08-10,32.787
2015-07-10,32.6458
2015-06-10,32.4971
2015-05-10,32.4891
2015-01-10,32.0303
,31.9449
,31.5525
,31.6127
,31.6004
,31.6956
,31.6014
,31.8795
,31.7435
,31.4122
,31.5174
,31.638
2015-11-09,31.3747
2015-10-09,31.2459
2015-09-09,31.1685
2015-08-09,30.8088
2015-07-09,30.8824
2015-04-09,31.2791
2015-03-09,31.5572
2015-02-09,31.3571
2015-01-09,31.4028
,31.9757
,32.0768
,32.1993
,31.2456
,31.1813
,31.2426
,33.1377
,33.2221
,33.8543
,33.6383
,33.3263
,33.1547
,32.6931
2015-12-08,32.7984
2015-11-08,33.3291
2015-10-08,33.7575
2015-07-08,33.7308
2015-06-08,33.7245
2015-05-08,34.118
2015-04-08,34.1317
2015-03-08,33.884
,33.6861
,33.2022
,33.1365
,33.0327
,33.1625
,33.1976
,33.5174
,33.1968
,33.0264
,33.5203
,33.3724
,33.357
,33.0081
,32.7785
,32.901
2015-10-07,32.8467
2015-09-07,32.7345
2015-08-07,32.7031
2015-07-07,32.8775
2015-06-07,32.4565
2015-03-07,31.7734
2015-02-07,31.5581
2015-01-07,31.4503
,31.1456
,30.6479
,31.0294
,31.0607
,30.9998
,30.8937
,30.7491
,30.5701
,30.4689
,30.0202
,29.497
,29.5041
2015-12-06,29.2746
2015-11-06,29.1922
2015-10-06,29.6228
2015-09-06,29.2003
2015-08-06,29.3979
2015-05-06,29.7033
2015-04-06,29.4409
2015-03-06,29.5373
2015-02-06,29.8851
2015-01-06,30.3029
,30.5261
,30.3566
,30.3406
,30.5493
,30.681
,30.8954
,30.8716
,30.9295
,31.0088
,31.1586
,31.0965
,30.5463
,30.4511
2015-12-05,30.1822
2015-11-05,30.6452
2015-08-05,29.884
2015-07-05,29.4468
2015-06-05,30.0312
2015-05-05,30.6932
2015-04-05,30.6068
,30.1525
,30.1521
,29.7529
,29.674
,30.2416
,30.9662
,31.0468
,31.0267
,31.0796
,31.798
,31.9168
,31.8726
,31.7364
2015-10-04,31.3292
2015-09-04,31.2433
2015-08-04,30.8106
2015-07-04,30.2953
2015-06-04,30.1584
2015-01-04,29.7949
,29.3347
,29.2627
,28.5473
,28.4267
,28.8366
,28.8295
,28.911
,29.392
,29.8192
,30.0143
,30.0579
,30.179
,30.2599
2015-12-03,30.686
2015-11-03,30.4375
2015-10-03,30.3725
2015-09-03,30.4317
2015-05-03,30.6428
2015-04-03,30.6349
2015-03-03,30.8045
2015-02-03,30.5216
,30.2262
,29.9507
,30.1089
,30.2175
,30.3222
,30.6869
,30.6178
,30.6868
,30.5344
,30.2844
2015-12-02,30.2611
2015-11-02,29.9083
2015-10-02,29.5782
2015-09-02,29.397
2015-06-02,29.7377
2015-05-02,30.2614
2015-04-02,30.6731
2015-03-02,30.7745
2015-02-02,30.6145
,30.5936
,30.7497
,30.7898
,30.5724
,30.4927
,30.7123
,30.714
,30.8184
,30.5172
,29.7293
,29.6991
,29.5028
,29.4388
2015-12-01,29.4713
2015-09-01,29.2834
2015-08-01,29.2325
2015-07-01,28.7345
2015-06-01,28.566
2015-05-01,29.3031
2015-02-01,29.4253
2015-01-01,29.3671
,29.2084
,28.5876
,28.1163
,27.5386
,27.4695
,27.4262
,27.439
,27.1556
,27.0853
,26.2936
,26.791
,27.3527
2014-12-12,27.4434
2014-11-12,27.739
2014-10-12,27.2901
2014-09-12,27.0266
2014-08-12,27.5153
2014-05-12,27.3359
2014-04-12,27.342
2014-03-12,27.0697
2014-02-12,26.5928
2014-01-12,26.2093
,26.2402
,26.0216
,25.6618
,25.3911
,25.896
,25.9891
,25.8923
,26.0641
,26.0028
,25.74
,25.4694
,25.3732
2014-12-11,25.2255
2014-11-11,24.92
2014-10-11,24.7095
2014-07-11,24.567
2014-05-11,24.6593
2014-03-11,24.5647
,24.3031
,24.2267
,24.2092
,24.0775
,23.9115
,23.8185
,23.54
,23.3913
,23.3519
,23.2763
,23.7147
,23.8232
2014-10-10,23.7407
2014-09-10,24.0814
2014-08-10,24.0609
2014-07-10,23.9234
2014-01-10,24.1597
,24.2982
,23.9932
,23.6912
,23.6113
,24.1531
,24.5235
,24.9688
,24.6537
,24.5974
,24.2051
,24.0716
,24.7489
2014-12-09,24.6248
2014-11-09,24.41
2014-10-09,23.8862
2014-09-09,23.6853
2014-08-09,23.31
2014-05-09,22.9624
2014-04-09,22.8661
2014-03-09,22.842
2014-02-09,22.6476
2014-01-09,22.5292
,22.1709
,22.0752
,21.6681
,21.7299
,21.898
,21.8125
,21.5099
,21.1964
,20.9437
,20.6268
,20.4227
2014-12-08,20.9523
2014-11-08,21.0294
2014-08-08,20.9051
2014-07-08,21.1366
2014-06-08,21.2068
2014-05-08,21.1792
2014-04-08,21.1423
2014-01-08,20.8274
,21.0652
,21.0491
,21.1246
,21.1489
,21.3216
,21.24
,21.363
,21.28
,20.8316
,20.8995
,20.4248
,19.9854
,19.7798
2014-11-07,19.8392
2014-10-07,20.1881
2014-09-07,20.1567
2014-08-07,20.4515
2014-07-07,20.9874
2014-04-07,20.7887
2014-03-07,20.539
2014-02-07,20.3994
2014-01-07,20.2237
,20.0705
,19.669
,19.5189
,19.3056
,19.1991
,19.1147
,19.1702
,19.1541
,19.2167
,19.0015
,18.7174
,18.7545
2014-12-06,18.9265
2014-11-06,18.7536
2014-10-06,18.9611
2014-09-06,18.8095
2014-06-06,18.5395
2014-05-06,18.2638
2014-04-06,18.0406
2014-03-06,17.7281
2014-02-06,17.7284
,17.5999
,17.6411
,17.7014
,17.4244
,17.2722
,17.5799
,17.6336
,17.3618
,17.0756
,16.6375
,16.3354
,16.2742
,16.3868
,16.318
2014-12-05,16.236
2014-09-05,16.2665
2014-08-05,16.2601
2014-07-05,16.2031
2014-06-05,16.2026
2014-05-05,16.1466
2014-02-05,16.1784
,16.194
,16.4239
,16.3857
,16.2714
,16.2362
,16.1917
,16.061
,15.9681
,15.8341
,15.959
2014-11-04,15.8805
2014-10-04,15.7832
2014-09-04,15.7721
2014-07-04,15.7238
2014-04-04,15.6554
2014-03-04,15.5016
2014-02-04,15.5261
2014-01-04,15.3236
,15.2761
,15.1698
,15.016
,15.0172
,15.017
,14.9833
,14.9389
,14.8045
,14.7118
,14.7961
,14.6527
,14.7121
2014-12-03,14.7175
2014-11-03,14.6449
2014-10-03,14.5576
2014-07-03,14.5275
2014-06-03,14.6678
2014-05-03,14.5448
2014-04-03,14.4166
2014-03-03,14.2753
,14.2102
,14.1733
,14.2704
,14.1905
,14.037
,13.8913
,13.801
,13.6801
,13.6423
,13.5948
,13.678
2014-12-02,13.6874
2014-11-02,13.6983
2014-10-02,13.7402
2014-07-02,13.5552
2014-06-02,13.5883
2014-05-02,13.5431
2014-04-02,13.4717
2014-03-02,13.4995
,13.6059
,13.4661
,13.4977
,13.5678
,13.6829
,13.8688
,13.9537
,13.9302
,13.8659
,13.8144
,13.7841
,14.0042
,14.0209
,13.8249
,13.7909
2014-10-01,13.8143
2014-09-01,13.8644
2014-08-01,14.0081
2014-07-01,13.9214
2014-06-01,13.8568
2014-03-01,13.8494
2014-02-01,13.7553
2014-01-01,13.7418
,13.7277
,13.5862
,13.5024
,13.4811
,13.2683
,13.1886
,13.1776
,13.1392
,13.0672
,12.9569
,13.0345
,12.9891
2013-12-12,13.0021
2013-11-12,13.0129
2013-10-12,13.0325
2013-09-12,13.0282
2013-06-12,13.0439
2013-05-12,13.0319
2013-04-12,12.9799
2013-03-12,13.0048
2013-02-12,13.0012
,12.9509
,12.8773
,12.8389
,12.8591
,12.8548
,12.7775
,12.7957
,12.9549
,13.1068
,13.0894
