date,nav
2023-05-09,179.1531
2023-04-09,177.596
2023-01-09,175.3529
,172.7257
,172.8789
,171.7431
,171.586
,170.4103
,171.3185
,172.3817
,172.4517
,171.144
,170.2542
,170.2875
,169.9728
,169.3751
2023-11-08,170.0636
2023-10-08,170.7599
2023-09-08,170.3286
2023-08-08,169.607
2023-07-08,168.9046
2023-04-08,168.0284
2023-03-08,167.6171
2023-02-08,167.2217
2023-01-08,170.487
,171.122
,170.6053
,169.3005
,168.3166
,165.269
,164.4436
,164.2707
,164.8306
,164.0955
,162.7716
,163.2076
,161.9301
,159.8087
2023-12-07,161.5415
2023-11-07,161.057
2023-10-07,160.0343
2023-07-07,160.1835
2023-06-07,160.4979
2023-05-07,159.31
2023-04-07,158.4254
2023-03-07,158.3986
,156.8776
,155.6911
,154.6907
,153.8963
,153.1875
,154.5586
,156.3535
,154.9588
,154.5752
,154.8056
,153.6912
,154.3517
,153.7676
2023-12-06,151.3219
2023-09-06,150.4985
2023-08-06,150.4792
2023-07-06,151.5583
2023-06-06,149.9541
2023-05-06,149.8771
2023-02-06,149.2749
2023-01-06,148.8214
,148.2521
,148.2581
,147.2131
,146.9907
,145.579
,145.2001
,145.2943
,145.2982
,144.5852
,144.5564
,145.5436
,146.0016
,146.1892
2023-12-05,145.3671
2023-11-05,146.0869
2023-10-05,146.4076
2023-09-05,146.9646
2023-08-05,147.3298
2023-05-05,146.2396
2023-04-05,148.1713
2023-03-05,146.9304
2023-02-05,147.4707
,146.3658
,143.9685
,143.8899
,143.2685
,143.0605
,142.112
,142.8697
,142.7704
,142.8466
,142.8324
,142.5051
2023-12-04,142.1034
2023-11-04,141.9336
2023-10-04,141.253
2023-06-04,140.8973
2023-05-04,140.1858
2023-03-04,140.0803
,139.1977
,137.2099
,134.8072
,135.0155
,135.3902
,136.7699
,137.8024
,137.424
,136.2904
,137.9719
,137.7193
,137.8601
,137.9846
,139.6585
2023-10-03,142.5247
2023-09-03,144.0023
2023-08-03,144.8362
2023-06-03,143.9738
2023-03-03,143.2378
2023-02-03,141.2125
2023-01-03,141.0957
,139.4266
,139.1144
,139.7942
,141.2408
,141.1745
,142.6417
,143.177
,143.2164
,144.3178
,143.1622
,141.9587
,141.6187
2023-10-02,142.8888
2023-09-02,142.1272
2023-08-02,142.2113
2023-07-02,141.3997
2023-06-02,142.1399
2023-03-02,141.8329
2023-02-02,141.4343
2023-01-02,141.189
,144.6578
,141.1836
,141.3707
,146.0043
,149.1414
,150.2557
,150.0517
,150.8009
,150.7411
,150.919
,151.418
,151.2559
2023-12-01,150.5384
2023-11-01,151.3555
2023-10-01,150.9817
2023-09-01,152.2843
2023-06-01,150.5603
2023-05-01,151.8208
2023-04-01,150.964
2023-03-01,152.9569
2023-02-01,152.1024
,150.2585
,148.6537
,148.2089
,148.0385
,145.8291
,140.3861
,146.8345
,148.566
,152.0756
,152.521
,151.1821
,153.8581
,155.6215
,155.1466
2022-12-12,153.6017
2022-09-12,152.6343
2022-08-12,154.7371
2022-07-12,152.6613
2022-06-12,152.9156
2022-05-12,153.079
2022-02-12,152.3886
2022-01-12,151.3128
,149.665
,149.7115
,149.9924
,149.2333
,147.5941
,147.0259
,146.2966
,145.1487
,144.3165
,144.0831
,144.3685
,145.8004
,145.9642
2022-11-11,146.303
2022-10-11,146.8062
2022-09-11,147.5742
2022-07-11,146.1047
2022-04-11,145.65
2022-03-11,145.4311
2022-02-11,144.3572
2022-01-11,144.4554
,144.5066
,143.3029
,143.6154
,142.4703
,141.3402
,142.4291
,142.1461
,142.0911
,140.1157
,139.0192
,139.159
2022-12-10,140.5843
2022-11-10,139.2999
2022-10-10,142.0986
2022-07-10,142.9606
2022-06-10,142.8724
2022-04-10,141.5815
2022-03-10,137.917
,140.7102
,138.4288
,137.5252
,139.239
,138.9011
,143.7564
,147.0275
,147.089
,148.0999
,146.4419
,144.6279
,148.0874
,147.7233
,147.0281
2022-12-09,146.6505
2022-09-09,145.2952
2022-08-09,144.5818
2022-07-09,143.2948
2022-06-09,142.6098
2022-05-09,142.5414
2022-02-09,141.5479
2022-01-09,140.3487
,139.8072
,137.4254
,138.0588
,136.5525
,137.2337
,135.7256
,134.4195
,135.94
,136.2458
,136.0795
,136.1543
2022-12-08,134.4421
2022-11-08,134.6731
2022-10-08,133.684
2022-08-08,134.0048
2022-05-08,133.3098
2022-04-08,132.7787
2022-03-08,133.9674
2022-02-08,134.5169
2022-01-08,134.3873
,132.6375
,131.0739
,130.9163
,129.8095
,130.5051
,130.4869
,130.3175
,128.3494
,128.5486
,127.6418
,125.9286
,125.1583
,125.9255
2022-12-07,126.1713
2022-11-07,126.5195
2022-08-07,125.3723
2022-07-07,125.0387
2022-06-07,123.1503
2022-05-07,121.5446
2022-04-07,121.6048
2022-01-07,120.3586
,119.9835
,121.3045
,121.3901
,120.9324
,119.9259
,118.0699
,116.656
,119.1233
,115.4594
,117.286
,117.8647
,120.9835
,121.4934
,121.5062
2022-10-06,125.7057
2022-09-06,126.4198
2022-08-06,125.6039
2022-07-06,126.1756
2022-06-06,126.8011
2022-03-06,127.1436
2022-02-06,128.9305
2022-01-06,127.7555
,127.6661
,128.3099
,125.3669
,123.7339
,122.4912
,125.0677
,126.5524
,127.5141
,123.9027
,127.1144
,126.9614
,123.2696
,120.7455
2022-12-05,120.1196
2022-11-05,122.6652
2022-10-05,124.5986
2022-09-05,127.1131
2022-06-05,129.5722
2022-05-05,130.9687
2022-04-05,130.5776
2022-02-05,135.1252
,135.4238
,136.1467
,135.4855
,135.9278
,133.3753
,136.7078
,138.0841
,136.0407
,136.215
,138.4153
,139.5462
2022-12-04,140.066
2022-11-04,141.742
2022-08-04,141.3035
2022-07-04,138.7343
2022-06-04,139.2868
2022-05-04,138.396
2022-04-04,138.1757
2022-01-04,137.1696
,135.6836
,134.3213
,132.7146
,130.1468
,130.6546
,130.0787
,127.2515
,126.368
,126.3259
,125.8022
,124.5593
,122.4305
,122.8303
2022-11-03,122.6214
2022-10-03,122.1145
2022-09-03,121.8261
2022-08-03,118.3143
2022-07-03,116.5848
2022-04-03,118.5841
2022-03-03,121.306
2022-02-03,120.9498
,121.3314
,120.143
,115.354
,122.4841
,122.14
,124.0226
,125.0481
,126.1227
,126.5886
,126.5317
,123.3325
2022-11-02,128.1104
2022-10-02,130.321
2022-09-02,129.718
2022-08-02,128.2557
2022-07-02,129.3986
2022-04-02,130.6492
2022-03-02,131.6462
2022-02-02,132.0523
2022-01-02,129.7313
,128.1208
,126.2127
,124.5614
,124.1798
,122.3992
,126.9673
,129.1206
,129.4117
,129.7285
,131.6676
,131.3247
,130.9552
2022-12-01,130.4142
2022-11-01,128.9376
2022-10-01,128.6834
2022-07-01,126.9977
2022-06-01,127.2091
2022-05-01,127.2368
2022-04-01,126.4906
2022-03-01,126.5068
,125.2807
,123.8013
,124.4717
,124.576
,123.3188
,122.874
,124.1931
,123.2628
,121.795
,119.71
,123.6749
,127.2077
,128.0305
,129.4064
,130.5165
2021-10-12,130.5146
2021-09-12,128.936
2021-08-12,127.8777
2021-07-12,125.9046
2021-06-12,123.5684
2021-03-12,125.6791
2021-02-12,126.1115
2021-01-12,125.2689
,123.2882
,123.4947
,124.5182
,127.3085
,126.7601
,126.6971
,124.8428
,127.7737
,127.615
,128.2358
,127.9441
2021-12-11,127.8162
2021-11-11,126.7011
2021-10-11,128.5292
2021-09-11,129.4627
2021-08-11,126.5553
2021-03-11,123.9671
2021-02-11,124.3528
2021-01-11,122.3731
,121.125
,120.5865
,125.1766
,124.2359
,122.3886
,123.5795
,124.0566
,123.8136
,125.353
,128.1334
,128.1077
,126.7329
2021-12-10,125.3865
2021-11-10,125.0833
2021-08-10,124.4168
2021-07-10,123.9085
2021-06-10,121.0031
2021-05-10,122.8085
2021-04-10,121.3677
2021-01-10,119.6067
,119.6375
,119.5144
,118.9551
,120.5259
,120.4051
,121.3543
,119.0567
,116.8253
,116.2739
,118.2959
,120.0889
,120.1809
,119.6825
,118.0007
2021-09-09,117.5904
2021-08-09,117.2561
2021-07-09,117.1723
2021-06-09,118.4129
2021-03-09,118.3232
2021-02-09,116.8384
2021-01-09,115.819
,115.0803
,114.5617
,112.8523
,111.3224
,111.2587
,110.7465
,108.5636
,110.1044
,112.2595
,112.4596
,112.9477
,113.2091
2021-12-08,113.4808
2021-11-08,111.6255
2021-10-08,111.3368
2021-09-08,113.7666
2021-06-08,115.0773
2021-05-08,114.8914
2021-04-08,116.3895
2021-03-08,118.247
2021-02-08,117.6043
,116.2014
,115.3692
,114.8053
,114.7306
,114.6399
,113.8497
,114.4246
,112.6394
,114.5825
,114.8708
,113.9896
,113.9917
,113.1638
2021-12-07,112.5196
2021-09-07,112.6712
2021-08-07,112.4426
2021-07-07,113.5351
2021-06-07,112.8844
2021-05-07,112.5249
2021-02-07,111.4249
2021-01-07,110.3494
,110.031
,109.7662
,110.4474
,110.5951
,109.1505
,109.382
,109.0671
,108.33
,107.7961
,107.7813
,108.9361
,109.4685
,109.3974
2021-11-06,108.2812
2021-10-06,107.8207
2021-09-06,106.6064
2021-08-06,107.8485
2021-07-06,107.8234
2021-04-06,106.6658
2021-03-06,106.1394
2021-02-06,105.6999
2021-01-06,104.9083
,105.8356
,105.3639
,104.8858
,104.5778
,104.7153
,105.2387
,104.4634
,103.873
,103.9913
,103.9544
,103.0522
,101.9095
2021-12-05,104.0749
2021-11-05,103.9738
2021-10-05,101.7622
2021-07-05,99.8228
2021-06-05,98.8142
2021-05-05,98.0632
2021-04-05,96.3119
2021-03-05,96.3213
,94.7152
,94.9422
,95.7304
,95.2842
,93.8119
,93.2959
,92.9617
,91.9398
,91.1552
,92.2092
,91.3154
,91.6968
2021-12-04,91.0016
2021-09-04,95.195
2021-08-04,93.6119
2021-07-04,92.4212
2021-06-04,91.8145
2021-05-04,90.8865
2021-01-04,90.4644
,89.0426
,89.5502
,87.4733
,86.5314
,88.0379
,89.6235
,89.3146
,88.3019
,85.3837
,85.7745
,87.8189
,87.2741
2021-12-03,87.2898
2021-10-03,87.4713
2021-09-03,87.5484
2021-08-03,87.5496
2021-05-03,86.7431
2021-04-03,88.2736
2021-03-03,87.3625
2021-02-03,86.9881
2021-01-03,85.2498
,83.5002
,83.7388
,82.0946
,81.801
,81.5641
,82.2455
,83.0797
,83.0735
,83.0116
,83.2045
2021-12-02,83.2503
2021-11-02,83.362
2021-10-02,83.4387
2021-09-02,83.4124
2021-08-02,83.0765
2021-05-02,82.0774
2021-04-02,82.3549
2021-03-02,82.0092
