date,nav
,35.625
,35.9625
,35.8852
,35.9705
,35.6993
,35.2173
,35.1765
,34.9781
2019-11-10,34.8641
2019-10-10,34.6615
2019-09-10,35.0899
2019-07-10,34.4231
2019-04-10,34.7243
2019-03-10,35.233
2019-01-10,35.232
,35.6992
,35.8985
,36.0798
,35.541
,36.3133
,36.5689
,35.105
,33.0899
,33.5375
,33.3565
,34.1575
,34.4118
2019-12-09,34.1039
2019-11-09,34.1812
2019-09-09,33.9053
2019-06-09,33.6463
2019-05-09,33.3774
2019-04-09,33.192
2019-03-09,32.9684
,33.5968
,33.3824
,33.7103
,33.9802
,33.6593
,33.0437
,32.7704
,33.3619
,33.8628
,34.0837
,34.0542
,33.9639
,33.5822
2019-09-08,34.3629
2019-08-08,34.2803
2019-07-08,33.8466
2019-06-08,34.3933
2019-05-08,34.0276
2019-02-08,34.4649
2019-01-08,34.6488
,35.3053
,34.9848
,35.585
,35.9704
,35.8082
,35.8253
,36.2009
,36.3464
,36.3675
,36.9506
,37.5002
,37.4458
,37.076
2019-12-07,37.2259
2019-11-07,37.21
2019-10-07,36.8628
2019-09-07,37.2295
2019-08-07,36.9659
2019-05-07,37.8995
2019-04-07,38.4089
2019-03-07,38.2732
2019-02-07,38.1492
2019-01-07,38.1294
,38.0432
,38.0638
,37.8804
,37.597
,37.2818
,37.2956
,37.5214
,36.9091
,37.0431
,36.9296
,37.518
,37.8104
2019-12-06,37.7824
2019-11-06,37.9905
2019-10-06,37.824
2019-07-06,37.7513
2019-06-06,37.7242
2019-04-06,38.5849
2019-03-06,38.7646
,38.5553
,38.6557
,38.4652
,38.9715
,39.0866
,38.4286
,37.3326
,37.4346
,37.3059
,37.8009
,36.1511
,35.8849
,35.5507
,35.8303
,35.3901
2019-10-05,36.1112
2019-09-05,36.1098
2019-08-05,36.2878
2019-07-05,36.7143
2019-06-05,37.1291
2019-03-05,37.396
2019-02-05,37.2702
,37.5606
,37.6251
,37.2307
,37.4677
,37.1199
,37.1965
,37.723
,37.9269
,37.7808
2019-12-04,37.6532
2019-11-04,37.4361
2019-10-04,37.378
2019-09-04,37.5077
2019-08-04,37.2241
2019-05-04,37.5191
2019-04-04,37.3202
2019-03-04,37.434
2019-02-04,37.8738
2019-01-04,37.7396
,37.4949
,37.2335
,36.7212
,36.7706
,36.3979
,36.6517
,36.8944
,37.0419
,36.842
,36.7007
,36.4598
,36.4739
2019-12-03,36.4004
2019-11-03,36.0421
2019-08-03,35.4924
2019-07-03,35.5907
2019-06-03,35.5201
2019-05-03,35.4016
2019-01-03,34.7149
,34.3414
,34.2767
,34.2692
,34.3686
,34.2343
,34.028
,33.7654
,33.3508
,33.22
,33.4974
,33.7264
,33.8343
2019-12-02,34.0735
2019-11-02,34.1241
2019-08-02,34.4331
2019-07-02,35.0078
2019-06-02,34.8702
2019-05-02,34.4663
2019-04-02,34.5859
2019-01-02,34.7678
,34.8539
,34.3406
,34.0023
,33.8254
,34.3971
,34.5476
,34.6741
,34.868
,34.8657
,34.9364
,35.3235
,35.374
,35.3664
,35.0726
2019-11-01,35.2316
2019-10-01,35.3285
2019-09-01,35.2384
2019-08-01,35.1267
2019-07-01,34.8727
2019-04-01,34.7714
2019-03-01,34.5153
2019-02-01,34.8637
2019-01-01,35.3061
,35.0999
,35.0331
,34.6762
,34.6407
,34.467
,34.7041
,35.1521
,35.2629
,34.9366
,34.8087
,34.6099
,34.5441
2018-12-12,34.4292
2018-11-12,33.7144
2018-10-12,33.3958
2018-07-12,33.8079
2018-06-12,33.7422
2018-05-12,34.1841
2018-04-12,34.7341
2018-03-12,34.6368
,34.6195
,34.5976
,34.2506
,34.4933
,34.3768
,34.1882
,34.4915
,34.3544
,34.7194
,34.6407
,34.4793
,34.1979
,34.1687
2018-12-11,33.9351
2018-09-11,34.3811
2018-06-11,34.1348
2018-05-11,34.3161
2018-02-11,34.3998
2018-01-11,33.9584
,33.7681
,33.1305
,33.0937
,31.9937
,32.141
,32.3693
,32.0403
,32.3955
,32.5449
,32.7194
,33.2969
,32.9868
2018-12-10,32.8517
2018-11-10,32.2514
2018-10-10,33.0232
2018-09-10,32.2168
2018-08-10,32.371
2018-05-10,32.5654
2018-04-10,33.5729
2018-03-10,34.1188
2018-01-10,34.388
,34.2138
,34.5134
,34.9064
,34.9495
,34.6484
,35.3925
,35.6203
,35.6478
,36.2336
,36.6182
2018-12-09,36.1758
2018-11-09,35.9588
2018-10-09,36.4594
2018-07-09,36.8595
2018-06-09,36.5036
2018-05-09,36.2032
2018-04-09,36.2352
2018-03-09,36.7355
,37.0172
,36.845
,36.6525
,36.5015
,36.5961
,36.1827
,36.3233
,36.2978
,36.178
,35.724
,35.3442
,35.3932
,35.0787
2018-10-08,35.3667
2018-09-08,35.6865
2018-08-08,35.4928
2018-07-08,35.3674
2018-06-08,35.4678
2018-03-08,35.3753
2018-02-08,34.989
2018-01-08,35.1089
,35.068
,35.0847
,34.8745
,34.4358
,34.1491
,34.0694
,33.6369
,33.2484
,33.0304
,33.1707
,33.292
,32.8552
,33.5276
2018-12-07,33.7237
2018-11-07,33.6146
2018-10-07,33.7515
2018-09-07,33.4895
2018-06-07,33.1586
2018-05-07,33.1059
2018-04-07,33.2067
2018-03-07,33.0748
2018-02-07,32.9111
,33.0638
,32.5668
,32.9556
,33.4689
,33.4904
,33.8415
,33.5211
,33.6973
,33.6461
,33.8859
,33.9204
,34.0272
,34.1271
2018-12-06,34.1387
2018-11-06,33.8679
2018-08-06,33.8405
2018-07-06,33.7109
2018-06-06,33.387
2018-05-06,32.9146
2018-04-06,33.0834
2018-01-06,33.3544
,33.6207
,33.4538
,33.4931
,33.5888
,33.1979
,32.8756
,32.7218
,32.9824
,32.7378
,33.1041
,33.483
,33.5043
,33.7484
,33.9888
2018-11-05,34.1106
2018-10-05,33.9535
2018-09-05,34.1515
2018-08-05,34.1955
2018-07-05,34.1863
2018-04-05,33.8283
2018-03-05,34.0608
2018-02-05,34.2246
,34.361
,34.139
,33.7207
,33.7541
,33.9256
,33.8532
,33.7163
,33.7213
,33.6279
,33.6914
,33.5668
,33.4774
2018-12-04,33.5214
2018-11-04,33.4863
2018-10-04,33.6416
2018-09-04,33.4945
2018-06-04,33.3987
2018-05-04,33.295
2018-04-04,32.7241
2018-03-04,33.0696
2018-02-04,32.7923
,32.4779
,32.6602
,32.3705
,31.9377
,32.3204
,32.623
,32.5822
,32.496
,32.9216
,33.4466
,33.5449
,33.5543
2018-12-03,33.4068
2018-09-03,32.9489
2018-08-03,33.0565
2018-07-03,32.8094
2018-06-03,33.2481
2018-05-03,33.5489
2018-01-03,33.9327
,34.0453
,34.1761
,34.2737
,33.9973
,33.5514
,33.6898
,33.6253
,33.6931
,34.0648
,34.3508
,34.3877
2018-12-02,34.6196
2018-09-02,34.4287
2018-08-02,34.7053
2018-07-02,34.131
2018-06-02,34.1225
2018-05-02,34.6657
2018-02-02,34.7973
2018-01-02,35.7358
,35.6854
,35.8854
,36.0769
,36.2022
,36.4318
,36.4055
,35.9831
,35.8535
,35.5717
,35.745
,35.3059
,35.4
2018-12-01,35.3194
2018-11-01,35.2637
2018-10-01,35.1768
2018-09-01,35.3117
2018-08-01,35.419
2018-05-01,35.2026
2018-04-01,34.9609
2018-03-01,34.6333
2018-02-01,34.5302
2018-01-01,34.6262
,34.7983
,34.6846
,34.7596
,34.851
,34.7028
,34.6126
,34.5071
,34.5252
,34.284
,34.0192
,33.8275
,33.6733
2017-12-12,33.885
2017-11-12,34.0329
2017-08-12,33.871
2017-07-12,33.6118
2017-06-12,33.1637
2017-05-12,33.4891
2017-04-12,33.4572
2017-01-12,33.4223
,33.7852
,34.1414
,34.1058
,34.1131
,34.029
,33.9246
,33.886
,33.7963
,33.6442
,33.7037
,33.4248
,33.1299
,33.3065
,33.4465
2017-10-11,33.6443
2017-09-11,33.4535
2017-08-11,33.4258
2017-07-11,33.6005
2017-06-11,33.9914
2017-03-11,33.9577
2017-02-11,33.8467
2017-01-11,33.6633
,33.2403
,33.2462
,33.0506
,33.0916
,32.9617
,32.2031
,32.0093
,32.0621
,32.3031
,32.2992
,32.1021
2017-12-10,32.0301
2017-11-10,31.7567
2017-10-10,31.9242
2017-09-10,31.8386
2017-06-10,31.8248
2017-05-10,31.483
2017-04-10,31.5247
2017-03-10,31.4069
,31.1989
,31.055
,30.9123
,31.4674
,31.3525
,31.7583
,32.3494
,32.3893
,32.3193
,32.3021
,32.1804
,32.2205
,31.9919
2017-12-09,32.094
2017-11-09,31.6347
2017-08-09,31.4232
2017-07-09,31.4877
2017-06-09,31.3772
2017-05-09,31.5585
2017-04-09,31.4361
2017-01-09,31.6691
,31.4141
,31.4015
,31.1049
,31.4622
,31.2131
,31.1119
,30.7924
,30.7548
,31.117
,31.4255
,31.4207
,31.0202
2017-11-08,30.6617
2017-10-08,30.9067
2017-09-08,31.2446
2017-08-08,31.6179
2017-07-08,31.8846
2017-04-08,31.7571
2017-03-08,31.6737
2017-02-08,32.0117
2017-01-08,32.1063
,32.0535
,31.8224
,31.8026
,31.8441
,31.7053
,31.6634
,31.6364
,31.6109
,31.6947
,31.4552
,31.6883
,31.5794
,31.4959
2017-12-07,31.2596
2017-11-07,31.1432
2017-10-07,31.2073
2017-07-07,30.9141
2017-06-07,30.9183
2017-05-07,30.7453
2017-04-07,30.6469
2017-03-07,30.7076
,30.4672
,30.2774
,30.1719
,30.1895
,30.4523
,30.6326
,30.6339
,30.6466
,30.6373
,30.488
,30.4269
,30.3841
,30.4037
2017-12-06,30.3447
2017-09-06,30.5259
2017-08-06,30.506
2017-07-06,30.4099
2017-06-06,30.229
2017-05-06,30.3514
2017-02-06,30.3031
2017-01-06,30.1327
,30.1017
,29.9735
,29.8361
,29.9662
,29.59
,29.1671
,29.4538
,29.7612
,29.8971
,29.9507
,30.3774
,30.3329
,30.1935
2017-12-05,29.9322
2017-11-05,30.031
2017-10-05,29.9594
2017-09-05,29.6765
2017-08-05,29.5504
2017-05-05,29.4109
2017-04-05,29.6105
2017-03-05,29.4667
2017-02-05,29.46
,29.4278
,29.4387
,29.5173
,29.3921
,29.1286
,28.8038
,28.863
,28.7578
,28.7691
,28.9722
,29.0791
2017-12-04,29.2211
2017-11-04,29.3229
2017-10-04,29.0389
2017-07-04,28.95
2017-06-04,28.9812
2017-05-04,29.0429
2017-03-04,28.911
,28.6533
,28.5509
,28.4492
,28.3246
,28.1739
,28.2564
,28.1365
,27.8971
,28.1844
,28.2515
,28.292
,28.2994
,28.0499
,27.9109
2017-10-03,27.4825
2017-09-03,27.4788
2017-08-03,27.5182
2017-07-03,27.5637
2017-06-03,27.673
2017-03-03,27.4886
2017-02-03,27.4685
2017-01-03,27.7667
,27.5949
,27.5559
,27.6276
,27.6601
,27.683
,27.5539
,27.4476
,27.3213
,26.9386
,27.1432
,27.141
2017-10-02,27.1467
2017-09-02,27.1861
2017-08-02,27.077
2017-07-02,27.0582
2017-06-02,27.1466
2017-03-02,26.8479
2017-02-02,26.8202
2017-01-02,26.6348
,26.0445
,26.3299
,26.371
,26.1145
,25.8993
,25.6994
,25.5789
,25.9411
,25.7876
,25.626
,25.6849
,25.6832
2017-12-01,25.6686
2017-11-01,25.5653
2017-10-01,25.3305
2017-09-01,25.0859
2017-06-01,25.0766
2017-05-01,25.1755
2017-04-01,24.9821
2017-03-01,25.0489
2017-02-01,24.8896
,24.8722
,24.609
,24.4405
,24.3943
,24.0174
,24.3644
,24.5111
,24.7959
,24.8474
,25.0737
,25.0934
,25.138
,25.1636
,25.305
2016-12-12,25.1439
2016-09-12,25.397
2016-08-12,25.2738
2016-07-12,24.8628
2016-06-12,24.9297
2016-05-12,24.8573
2016-02-12,24.711
2016-01-12,25.0419
,25.2121
,24.9637
,24.8044
,24.846
,24.4925
,24.7436
,24.6061
,24.3842
,25.007
,25.0541
,25.0917
,25.1317
2016-11-11,25.6714
2016-10-11,26.4475
2016-09-11,25.9815
2016-08-11,26.1779
2016-07-11,26.0267
2016-04-11,25.7192
2016-03-11,25.8165
2016-02-11,25.9866
2016-01-11,26.4556
,26.5327
,26.4065
,26.5422
,26.9049
,26.9649
,26.9751
,26.9608
,26.8289
,26.8552
,26.3385
,26.4532
,26.2504
2016-10-10,26.6654
2016-07-10,26.7255
2016-06-10,26.7141
2016-05-10,26.8287
2016-04-10,26.8853
2016-03-10,26.714
,26.2954
,25.9673
,26.5987
,26.4832
,26.5369
,26.8241
,26.8705
,26.5013
,26.5521
,26.5552
,26.4984
,26.3838
,26.3941
2016-12-09,26.2624
2016-09-09,26.8397
2016-08-09,27.1191
2016-07-09,27.1298
2016-06-09,26.9959
2016-02-09,26.5166
2016-01-09,26.4371
,26.4558
,26.3124
,25.9582
,25.8572
,25.9146
,25.9841
,25.8432
,25.8428
,25.9854
,25.8291
,25.7367
,25.6503
2016-12-08,25.544
2016-11-08,25.2549
2016-10-08,25.2349
2016-09-08,25.6157
2016-08-08,25.7013
2016-05-08,25.6611
2016-04-08,25.1597
2016-03-08,25.1746
2016-02-08,25.4105
2016-01-08,25.4483
,25.5813
,25.7223
,25.5884
,25.4165
,25.5399
,25.229
,25.1093
,25.3408
,25.1137
,25.0025
,25.0888
,25.1244
,24.9425
2016-12-07,24.9903
2016-11-07,24.7714
2016-08-07,24.4277
2016-07-07,24.5086
2016-05-07,24.6453
2016-04-07,24.7625
2016-01-07,24.5517
,24.2262
,23.9857
,23.713
,23.6954
,23.5903
,24.1395
,23.9513
,24.0185
,24.0874
,23.9414
,23.8671
,23.9778
,23.6765
,23.6063
2016-10-06,23.7818
2016-09-06,23.9139
2016-08-06,24.0318
2016-07-06,23.89
2016-06-06,23.6339
2016-03-06,23.5755
2016-02-06,23.6277
2016-01-06,23.4935
,23.5294
,23.4529
,23.413
,23.2084
,22.766
,22.2477
,22.2697
,22.3326
,22.4418
,22.7496
,22.8349
,22.6867
,22.7227
2016-12-05,22.8837
2016-11-05,22.7257
2016-10-05,22.8087
2016-09-05,22.757
2016-06-05,22.3996
2016-05-05,22.3476
2016-04-05,22.2164
2016-03-05,22.4577
2016-02-05,22.6677
,22.7631
,22.8054
,23.2149
,23.3473
,23.1021
,23.2899
,23.2232
,23.135
,23.1322
,22.9962
2016-12-04,22.6159
2016-11-04,22.4342
2016-08-04,22.1561
2016-07-04,22.0958
2016-06-04,22.2747
2016-05-04,22.2847
2016-04-04,22.8388
2016-01-04,22.7749
,22.7305
,22.7469
,22.2831
,22.261
,22.5952
,22.621
,22.5146
,22.1565
,21.8864
,21.7742
,21.6629
,21.7934
2016-11-03,21.6799
2016-10-03,21.6154
2016-09-03,21.8384
2016-08-03,21.7427
2016-04-03,21.8207
2016-03-03,21.8293
2016-02-03,21.4877
2016-01-03,20.9882
,20.3216
,20.3822
,20.2073
,20.4871
,20.7066
,21.0577
,20.9572
,20.8984
,20.7377
,20.6254
,21.1626
2016-12-02,20.335
2016-11-02,20.5606
2016-10-02,21.2345
2016-09-02,21.511
2016-08-02,21.931
2016-05-02,22.1293
2016-04-02,21.8202
2016-03-02,21.6981
2016-02-02,21.9913
2016-01-02,22.3199
,22.3623
,22.1207
,22.2157
,22.1872
,22.1803
,21.6986
,21.7905
,22.1989
,21.8577
,22.2522
,22.7351
,22.9722
2016-12-01,22.8466
2016-11-01,23.017
2016-08-01,23.1295
2016-07-01,23.024
2016-06-01,23.6076
2016-05-01,23.6725
2016-04-01,23.6582
2016-01-01,24.1592
,24.0469
,23.9469
,24.0464
,24.0376
,23.8664
,23.8732
,23.6914
,23.7742
,23.5299
,23.7584
,23.4669
,23.3506
,23.1611
2015-11-12,23.1149
2015-10-12,23.3611
2015-09-12,23.1808
2015-08-12,23.5217
2015-07-12,23.6828
2015-04-12,23.6939
2015-03-12,23.8826
2015-02-12,23.9763
2015-01-12,24.1287
,24.0853
,24.0645
,23.8873
,23.7693
,23.8062
,23.7739
,23.7152
,23.3993
,23.6869
,23.6464
,23.6023
2015-10-11,23.6048
2015-09-11,24.0569
2015-06-11,23.9408
2015-05-11,23.8487
2015-04-11,24.1744
2015-03-11,24.14
2015-02-11,24.0093
,23.9588
,23.9492
,24.1553
,24.4353
,24.3338
,24.4185
,24.3804
,24.4647
,24.3698
,24.2571
,24.0433
,23.82
,23.8587
2015-12-10,23.9224
2015-09-10,23.9808
2015-08-10,23.8578
2015-07-10,24.0002
2015-06-10,23.9205
2015-05-10,23.8972
2015-01-10,23.4492
,23.5371
,23.3434
,23.2893
,23.5282
,23.4782
,23.3928
,23.7417
,23.7631
,23.5121
,23.3685
,23.5968
2015-11-09,23.3722
2015-10-09,23.3613
2015-09-09,23.4313
2015-08-09,22.9928
2015-07-09,22.6228
2015-04-09,23.0544
2015-03-09,23.5001
2015-02-09,23.2252
2015-01-09,23.4753
,24.0781
,24.1199
,23.9878
,23.6063
,23.8135
,23.407
,25.0656
,25.25
,25.7371
,25.5622
,25.4857
,25.5171
,25.0586
2015-12-08,24.9941
2015-11-08,25.3892
2015-10-08,25.5996
2015-07-08,25.6753
2015-06-08,25.7285
2015-05-08,25.5498
2015-04-08,25.3628
2015-03-08,25.3743
,25.3581
,25.1135
,25.0338
,24.8213
,24.8146
,25.3293
,25.6279
,25.5973
,25.2492
,25.486
,25.5135
,25.4921
,25.215
,25.0818
,25.1261
2015-10-07,24.8298
2015-09-07,24.6404
2015-08-07,24.7241
2015-07-07,24.98
2015-06-07,24.989
2015-03-07,24.8297
2015-02-07,24.7617
2015-01-07,24.6845
,24.3172
,24.1628
,24.4435
,24.4484
,24.3374
,24.4327
,24.314
,23.9869
,23.9182
,23.6298
,23.422
,23.3314
2015-12-06,23.2541
2015-11-06,23.2339
2015-10-06,23.7336
2015-09-06,23.4042
2015-08-06,23.48
2015-05-06,23.7208
2015-04-06,23.8115
2015-03-06,23.7295
2015-02-06,24.0843
2015-01-06,24.5501
,24.5983
,24.3028
,24.3084
,24.2644
,24.3027
,24.4413
,24.4188
,24.3303
,24.2613
,24.2303
,23.9606
,23.8744
,23.7317
2015-12-05,23.3741
2015-11-05,23.9045
2015-08-05,23.5699
2015-07-05,23.2601
2015-06-05,23.4804
2015-05-05,24.2251
2015-04-05,24.2991
,23.8871
,23.9581
,23.9604
,23.6176
,23.807
,24.1274
,24.2623
,24.2302
,24.3175
,24.7472
,25.0457
,25.2197
,25.4607
2015-10-04,25.4342
2015-09-04,25.4355
2015-08-04,25.3594
2015-07-04,25.0988
2015-06-04,25.1357
2015-01-04,24.9774
,24.8173
,24.7205
,24.2816
,24.1744
,24.601
,24.5289
,24.6014
,24.8457
,25.0654
,25.1868
,25.2614
,24.9966
,24.9985
2015-12-03,25.4292
2015-11-03,25.1691
2015-10-03,25.2727
2015-09-03,25.3653
2015-05-03,25.7857
2015-04-03,25.7662
2015-03-03,25.8821
2015-02-03,25.8113
,25.1922
,24.7007
,25.0647
,25.0551
,25.1001
,25.3486
,25.4505
,25.3552
,25.142
,25.2094
2015-12-02,24.9342
2015-11-02,24.5886
2015-10-02,24.3834
2015-09-02,24.2059
2015-06-02,24.5556
2015-05-02,24.8215
2015-04-02,24.9246
2015-03-02,25.0832
2015-02-02,25.1129
,25.0624
,25.385
,25.421
,25.3339
,25.0677
,24.8819
,24.7599
,24.6911
,24.5131
,24.317
,24.2222
,23.7675
,23.8283
2015-12-01,23.8558
2015-09-01,23.6919
2015-08-01,23.5557
2015-07-01,23.1888
2015-06-01,23.2978
2015-05-01,23.9306
2015-02-01,23.8685
2015-01-01,23.6528
,23.6095
,23.5498
,23.4536
,23.2489
,23.1541
,23.2479
,23.3659
,23.1536
,23.0164
,22.5613
,22.6709
,23.1125
2014-12-12,23.2532
2014-11-12,23.4096
2014-10-12,23.5379
2014-09-12,23.4637
2014-08-12,23.7779
2014-05-12,24.1536
2014-04-12,24.3271
2014-03-12,24.2533
2014-02-12,23.9993
2014-01-12,24.0141
,23.9915
,23.601
,23.5148
,23.5233
,23.6832
,23.5458
,23.3456
,23.3673
,23.4951
,23.3364
,23.1963
,23.0467
2014-12-11,23.1128
2014-11-11,23.0631
2014-10-11,22.8659
2014-07-11,22.8806
2014-05-11,22.794
2014-03-11,22.7017
,22.7578
,22.347
,22.1388
,21.996
,21.8616
,21.8551
,21.5918
,21.353
,21.0171
,20.9038
,21.2408
,21.2817
2014-10-10,21.1257
2014-09-10,21.3712
2014-08-10,20.9858
2014-07-10,21.0501
2014-01-10,21.2853
,21.3925
,21.3504
,21.3035
,21.0385
,21.3659
,21.5175
,21.8568
,21.8276
,21.9147
,21.4862
,21.3963
,21.882
2014-12-09,21.8769
2014-11-09,21.8595
2014-10-09,21.6806
2014-09-09,21.8095
2014-08-09,21.8269
2014-05-09,21.5339
2014-04-09,21.4261
2014-03-09,21.4935
2014-02-09,21.2769
2014-01-09,21.1961
,20.8633
,20.8028
,20.714
,20.7768
,20.7944
,20.6579
,20.5059
,20.5276
,20.3665
,20.0711
,19.9797
2014-12-08,19.9321
2014-11-08,19.7947
2014-08-08,19.6787
2014-07-08,19.9777
2014-06-08,20.0311
2014-05-08,20.1673
2014-04-08,20.0161
2014-01-08,19.7328
,19.9239
,20.062
,20.0988
,20.1615
,20.3446
,20.2631
,20.1828
,20.1456
,20.1216
,20.13
,20.0502
,19.7704
,19.42
2014-11-07,19.4787
2014-10-07,19.7887
2014-09-07,19.7643
2014-08-07,20.0262
2014-07-07,20.5836
2014-04-07,20.5459
2014-03-07,20.5302
2014-02-07,20.4426
2014-01-07,20.2354
,20.1124
,19.7392
,19.5981
,19.6921
,19.6679
,19.4828
,19.4017
,19.5007
,19.6428
,19.7723
,19.5086
,19.5601
2014-12-06,19.8035
2014-11-06,19.7583
2014-10-06,19.7891
2014-09-06,19.765
2014-06-06,19.5433
2014-05-06,19.3489
2014-04-06,19.0685
2014-03-06,18.9956
2014-02-06,18.8857
,18.4698
,18.5928
,18.7759
,18.6606
,18.7217
,18.7953
,18.4562
,18.284
,18.2096
,18.0749
,17.7003
,17.2971
,17.3858
,17.3691
2014-12-05,17.0811
2014-09-05,16.7704
2014-08-05,16.3463
2014-07-05,16.3084
2014-06-05,16.4314
2014-05-05,16.4094
2014-02-05,16.4055
,16.4493
,16.4949
,16.643
,16.6603
,16.755
,16.6901
,16.6546
,16.5079
,16.2824
,16.4793
2014-11-04,16.5678
2014-10-04,16.6791
2014-09-04,16.636
2014-07-04,16.4194
2014-04-04,16.4255
2014-03-04,16.5041
2014-02-04,16.5762
2014-01-04,16.3998
,16.4337
,16.295
,16.1047
,16.0209
,16.0131
,15.9637
,15.8077
,15.7631
,15.8849
,15.856
,15.7305
,15.7414
2014-12-03,15.775
2014-11-03,15.7797
2014-10-03,15.8336
2014-07-03,15.7893
2014-06-03,15.624
2014-05-03,15.4493
2014-04-03,15.3215
2014-03-03,15.108
,15.2367
,15.1423
,15.0578
,15.0174
,14.9225
,14.7635
,14.8192
,14.7053
,14.5667
,14.5321
,14.4582
2014-12-02,14.6409
2014-11-02,14.5698
2014-10-02,14.4875
2014-07-02,14.5266
2014-06-02,14.4906
2014-05-02,14.4861
2014-04-02,14.465
2014-03-02,14.4507
,14.6318
,14.4573
,14.5958
,14.531
,14.6153
,14.9307
,15.0994
,15.111
,15.0291
,15.0026
,14.8613
,15.0355
,15.0219
,14.8923
,14.9695
2014-10-01,14.7676
2014-09-01,14.7928
2014-08-01,14.8357
2014-07-01,14.856
2014-06-01,14.9235
2014-03-01,14.9541
2014-02-01,14.9258
2014-01-01,15.1641
,15.1634
,15.058
,15.1338
,15.0569
,15.0519
,15.0236
,14.9808
,14.7525
,14.7942
,14.5878
,14.5314
,14.4293
2013-12-12,14.6114
2013-11-12,14.72
2013-10-12,14.7766
2013-09-12,14.8292
2013-06-12,14.6049
2013-05-12,14.5651
2013-04-12,14.408
2013-03-12,14.469
2013-02-12,14.4415
,14.3277
,14.1461
,14.0241
,14.0636
,14.1929
,13.9552
,13.9415
,14.1819
,14.3778
,14.3228
,14.1196
,13.9225
2013-12-11,14.0191
2013-11-11,14.0904
2013-08-11,14.182
2013-07-11,14.28
2013-06-11,14.4002
2013-05-11,14.4377
2013-01-11,14.4273
,14.3413
,14.2056
,14.119
,13.8624
,13.95
,14.0033
,14.0597
,14.115
,14.1188
,14.0524
,13.7852
,13.8854
,13.9362
2013-11-10,13.9215
2013-10-10,13.7388
2013-09-10,13.7175
2013-08-10,13.6174
2013-07-10,13.6097
2013-04-10,13.5546
2013-03-10,13.5608
2013-01-10,13.2715
,13.1286
,13.2945
,13.3434
,13.355
,13.3638
,13.408
,13.6366
,13.819
,13.4428
,13.3498
,13.2876
,13.3653
2013-12-09,13.3458
2013-11-09,13.4542
2013-10-09,13.3471
2013-06-09,12.9802
2013-05-09,12.8133
2013-04-09,12.564
2013-03-09,12.3669
2013-02-09,12.794
,12.6214
,12.4848
,12.2443
,12.2979
,12.6806
,12.5759
,12.424
,12.2191
,12.4137
,12.4366
,12.6349
,13.0848
,13.0239
2013-12-08,12.8515
2013-08-08,12.7214
2013-07-08,12.4816
2013-06-08,12.3588
2013-05-08,12.7128
2013-02-08,12.6617
2013-01-08,12.766
,12.9014
,12.7471
,13.0033
,13.0735
,13.1914
,13.2616
,13.5137
,13.4323
,13.491
,13.5266
,13.4057
,13.4826
,13.6813
2013-12-07,13.6028
2013-11-07,13.4425
2013-10-07,13.259
2013-09-07,13.3168
2013-08-07,13.2314
2013-05-07,13.4009
2013-04-07,13.3744
2013-03-07,13.2808
2013-02-07,13.5237
2013-01-07,13.6086
,13.445
,13.1137
,12.9478
,12.9839
,12.9791
,13.1933
,13.142
,13.4689
,13.4342
,13.5024
,13.4526
,13.199
2013-12-06,13.3408
2013-11-06,13.3795
2013-10-06,13.6318
2013-07-06,13.7436
2013-06-06,13.8693
2013-05-06,13.8796
2013-04-06,13.8528
2013-03-06,13.8393
,13.9164
,14.1108
,14.1521
,14.2241
,14.1468
,13.9741
,13.9275
,14.2804
,14.395
,14.5075
,14.6518
,14.5877
,14.5276
,14.2231
,14.1432
2013-10-05,14.3731
2013-09-05,14.2864
2013-08-05,14.3518
2013-07-05,14.3852
2013-06-05,14.2356
2013-03-05,14.1115
2013-02-05,14.229
,14.1086
,14.1084
,14.0531
,14.0593
,13.9829
,14.0431
,13.9167
,13.7107
,13.7055
,13.4536
2013-12-04,13.3635
2013-11-04,13.5316
2013-10-04,13.4579
2013-09-04,13.3266
2013-08-04,13.4526
2013-05-04,13.4782
2013-04-04,13.4167
2013-03-04,13.6549
2013-02-04,13.8124
2013-01-04,13.6324
,13.578
,13.4772
,13.4002
,13.4563
,13.4908
,13.4866
,13.7101
,13.9688
,14.0574
,14.1321
,13.9586
2013-12-03,14.1646
2013-11-03,14.2265
2013-08-03,14.2733
2013-07-03,14.1368
2013-06-03,14.0779
2013-05-03,13.9807
2013-04-03,13.7577
2013-01-03,13.8247
,13.7174
,13.9873
,13.8873
,14.0828
,14.0985
,14.0679
,14.2782
,14.2926
,14.1843
,14.1364
,14.1541
,14.3617
2013-12-02,14.3298
2013-11-02,14.2908
2013-08-02,14.3212
2013-07-02,14.4048
2013-06-02,14.4775
2013-05-02,14.4313
2013-04-02,14.5479
2013-01-02,14.5671
,14.6179
,14.6583
,14.681
,14.7737
,14.7605
,14.6226
,14.7986
,14.8574
,14.9285
,14.8654
,14.7703
,14.6876
,14.8315
,14.7844
2013-11-01,14.6421
2013-10-01,14.6784
2013-09-01,14.7249
2013-08-01,14.7197
2013-07-01,14.7718
2013-04-01,14.8037
2013-03-01,14.7305
2013-02-01,14.6967
