date,nav
2020-07-10,51.769
2020-06-10,51.8471
2020-05-10,51.3416
2020-01-10,51.2488
,50.5719
,50.3304
,50.1929
,49.1743
,48.0502
,49.3347
,49.5275
,49.8814
,51.1081
,51.2436
,51.5236
,51.2406
,50.833
2020-11-09,50.7472
2020-10-09,50.6651
2020-09-09,50.3218
2020-08-09,50.6846
2020-07-09,50.997
2020-04-09,51.1327
2020-03-09,51.7669
2020-02-09,51.5632
2020-01-09,51.2617
,50.578
,52.1529
,51.8177
,51.9163
,51.8047
,51.5292
,51.046
,50.7888
,50.8747
,50.7373
,50.0781
,49.6459
,50.2208
2020-12-08,50.1173
2020-11-08,50.333
2020-10-08,50.3349
2020-07-08,49.7696
2020-06-08,49.3785
2020-05-08,48.9544
2020-04-08,48.7527
2020-03-08,48.0767
,48.6272
,48.4634
,48.6187
,48.6965
,47.9389
,48.2886
,48.8602
,48.5253
,48.8579
,48.7371
,48.0103
,47.5782
,47.3582
,47.2694
,48.0225
2020-10-07,48.3586
2020-09-07,48.6452
2020-08-07,48.2897
2020-07-07,49.0073
2020-06-07,48.2351
2020-03-07,47.5785
2020-02-07,47.6297
2020-01-07,47.2575
,47.0399
,46.9765
,47.174
,47.0816
,47.0349
,47.7131
,46.9144
,46.54
,46.2021
,45.7357
,45.8454
,45.421
2020-12-06,46.1403
2020-11-06,45.7706
2020-10-06,46.4633
2020-09-06,46.218
2020-08-06,46.7292
2020-05-06,46.7759
2020-04-06,46.2798
2020-03-06,46.5934
2020-02-06,46.2677
2020-01-06,45.6082
,44.6462
,44.0203
,43.1592
,42.6159
,42.8272
,43.2827
,43.1069
,42.3384
,41.8882
,43.2228
,43.3273
,43.8787
2020-12-05,43.3466
2020-11-05,43.4478
2020-08-05,43.4867
2020-07-05,43.1938
2020-06-05,43.866
2020-05-05,43.4431
2020-04-05,43.9775
,46.2403
,45.1796
,44.4792
,43.9317
,43.3221
,44.2908
,43.6292
,42.8546
,44.0535
,44.1263
,42.8712
,42.7458
,42.8958
2020-09-04,43.829
2020-08-04,41.9653
2020-07-04,41.8335
2020-03-04,39.2576
2020-01-04,40.2742
,41.7364
,40.9103
,42.4778
,42.2508
